,open,high,low,close,adjclose,volume,ticker,adjclose_15,true_adjclose_15,buy_profit,sell_profit
2004-04-08,47.84000015258789,48.150001525878906,47.0,48.099998474121094,48.099998474121094,8879700,AMZN,51.03697,43.599998474121094,-4.5,0.0
2004-04-12,48.15999984741211,48.369998931884766,47.56999969482422,47.959999084472656,47.959999084472656,4345900,AMZN,51.60273,44.40999984741211,-3.549999237060547,0.0
2004-04-30,46.060001373291016,46.349998474121094,43.310001373291016,43.599998474121094,43.599998474121094,9841300,AMZN,53.92969,41.16999816894531,-2.4300003051757812,0.0
2004-05-10,41.22999954223633,42.150001525878906,40.56999969482422,41.2599983215332,41.2599983215332,10209000,AMZN,51.574253,50.22999954223633,8.970001220703125,0.0
2004-05-11,41.91999816894531,43.040000915527344,41.900001525878906,42.70000076293945,42.70000076293945,7595600,AMZN,51.13217,50.349998474121094,7.649997711181641,0.0
2004-05-17,42.2400016784668,42.59000015258789,41.70000076293945,42.08000183105469,42.08000183105469,6625700,AMZN,50.085526,51.939998626708984,9.859996795654297,0.0
2004-05-20,41.650001525878906,41.970001220703125,40.79999923706055,40.97999954223633,40.97999954223633,5926300,AMZN,49.26478,49.25,8.270000457763672,0.0
2004-05-25,41.75,43.86000061035156,41.38999938964844,43.619998931884766,43.619998931884766,7222000,AMZN,48.36065,49.77000045776367,6.150001525878906,0.0
2004-05-27,45.27000045776367,47.83000183105469,44.849998474121094,47.619998931884766,47.619998931884766,14175200,AMZN,49.216457,49.77000045776367,2.1500015258789062,0.0
2004-06-01,47.869998931884766,50.45000076293945,47.70000076293945,50.22999954223633,50.22999954223633,12940300,AMZN,51.51328,50.810001373291016,0.5800018310546875,0.0
2004-06-07,51.689998626708984,51.9900016784668,50.650001525878906,51.7599983215332,51.7599983215332,7688000,AMZN,56.56085,53.709999084472656,1.9500007629394531,0.0
2004-06-17,50.5099983215332,50.90999984741211,49.40999984741211,49.77000045776367,49.77000045776367,5875500,AMZN,58.23165,48.31999969482422,-1.4500007629394531,0.0
2004-06-24,51.0,51.939998626708984,50.689998626708984,51.02000045776367,51.02000045776367,6760100,AMZN,57.150005,47.099998474121094,-3.920001983642578,0.0
2004-06-30,53.61000061035156,54.70000076293945,53.41999816894531,54.400001525878906,54.400001525878906,6899100,AMZN,58.724834,45.81999969482422,-8.580001831054688,0.0
2004-07-01,53.79999923706055,54.040000915527344,52.04999923706055,52.560001373291016,52.560001373291016,7211900,AMZN,59.15751,39.97999954223633,-12.580001831054688,0.0
2004-07-12,48.220001220703125,49.349998474121094,48.029998779296875,49.04999923706055,49.04999923706055,7066900,AMZN,57.904827,38.29999923706055,-10.75,0.0
2004-07-14,48.95000076293945,50.400001525878906,48.88999938964844,49.5,49.5,5065600,AMZN,56.872383,37.119998931884766,-12.380001068115234,0.0
2004-07-15,49.5099983215332,49.66999816894531,48.119998931884766,48.66999816894531,48.66999816894531,5244100,AMZN,56.41868,35.61000061035156,-13.05999755859375,0.0
2004-07-20,46.13999938964844,47.849998474121094,46.119998931884766,46.9900016784668,46.9900016784668,7626300,AMZN,55.20403,37.099998474121094,-9.890003204345703,0.0
2004-07-27,39.20000076293945,39.90999984741211,38.79999923706055,39.11000061035156,39.11000061035156,10534900,AMZN,53.46013,38.22999954223633,-0.8800010681152344,0.0
2004-08-04,36.81999969482422,37.459999084472656,36.400001525878906,37.119998931884766,37.119998931884766,9765600,AMZN,48.312363,40.29999923706055,3.1800003051757812,0.0
2004-08-09,35.34000015258789,36.29999923706055,34.849998474121094,35.31999969482422,35.31999969482422,9167200,AMZN,46.781895,38.310001373291016,2.990001678466797,0.0
2004-08-12,36.25,37.349998474121094,36.16999816894531,36.290000915527344,36.290000915527344,9118100,AMZN,45.943153,39.18000030517578,2.8899993896484375,0.0
2004-08-19,40.2599983215332,40.47999954223633,36.349998474121094,38.630001068115234,38.630001068115234,12696100,AMZN,46.286377,38.56999969482422,-0.060001373291015625,0.0
2004-08-31,38.380001068115234,38.849998474121094,37.86000061035156,38.13999938964844,38.13999938964844,6143200,AMZN,46.959415,41.380001068115234,3.240001678466797,0.0
2004-09-02,38.040000915527344,39.63999938964844,37.90999984741211,39.18000030517578,39.18000030517578,5722300,AMZN,46.257893,40.939998626708984,1.7599983215332031,0.0
2004-09-15,42.04999923706055,43.18000030517578,41.869998931884766,42.209999084472656,42.209999084472656,11135800,AMZN,45.7575,41.36000061035156,-0.8499984741210938,0.0
2004-09-27,40.90999984741211,41.0099983215332,39.75,39.93000030517578,39.93000030517578,8397400,AMZN,49.371067,39.27000045776367,-0.6599998474121094,0.0
2004-09-29,39.45000076293945,40.91999816894531,39.36000061035156,40.84000015258789,40.84000015258789,9918800,AMZN,49.08719,38.349998474121094,-2.490001678466797,0.0
2004-10-18,38.22999954223633,39.470001220703125,37.88999938964844,39.27000045776367,39.27000045776367,8093200,AMZN,47.626236,37.31999969482422,-1.9500007629394531,0.0
2004-10-28,34.2400016784668,34.77000045776367,34.13999938964844,34.45000076293945,34.45000076293945,7220600,AMZN,45.580772,40.369998931884766,5.9199981689453125,0.0
2004-11-03,37.18000030517578,37.619998931884766,35.560001373291016,35.91999816894531,35.91999816894531,10208200,AMZN,44.448254,38.75,2.8300018310546875,0.0
2004-11-04,35.70000076293945,37.290000915527344,35.52000045776367,36.90999984741211,36.90999984741211,7600300,AMZN,44.633522,39.09000015258789,2.1800003051757812,0.0
2004-11-11,38.09000015258789,39.0,37.63999938964844,38.83000183105469,38.83000183105469,6835000,AMZN,45.77313,40.09000015258789,1.2599983215332031,0.0
2004-11-15,40.459999084472656,41.5,40.18000030517578,40.88999938964844,40.88999938964844,10366200,AMZN,46.900597,38.20000076293945,-2.6899986267089844,0.0
2004-11-19,39.150001525878906,39.439998626708984,38.189998626708984,38.54999923706055,38.54999923706055,11427500,AMZN,47.907753,39.83000183105469,1.2800025939941406,0.0
2004-11-22,38.439998626708984,38.529998779296875,37.58000183105469,38.04999923706055,38.04999923706055,8868600,AMZN,47.8033,40.439998626708984,2.3899993896484375,0.0
2004-11-29,39.599998474121094,39.619998931884766,37.709999084472656,38.939998626708984,38.939998626708984,9874100,AMZN,46.61897,38.95000076293945,0.01000213623046875,0.0
2004-12-13,39.33000183105469,40.279998779296875,38.81999969482422,39.83000183105469,39.83000183105469,6052100,AMZN,45.597637,42.13999938964844,2.30999755859375,0.0
2004-12-16,40.86000061035156,41.0,39.709999084472656,40.04999923706055,40.04999923706055,5414900,AMZN,45.63096,42.31999969482422,2.270000457763672,0.0
2005-01-04,42.66999816894531,43.2599983215332,41.5,42.13999938964844,42.13999938964844,19418500,AMZN,51.505665,41.34000015258789,-0.7999992370605469,0.0
2005-01-25,40.63999938964844,41.439998626708984,40.45000076293945,40.939998626708984,40.939998626708984,9027900,AMZN,52.39841,36.13999938964844,-4.799999237060547,0.0
2005-01-26,41.18000030517578,41.79999923706055,40.2599983215332,41.34000015258789,41.34000015258789,7714900,AMZN,51.995956,35.65999984741211,-5.680000305175781,0.0
2005-02-01,43.0,43.27000045776367,42.380001068115234,42.47999954223633,42.47999954223633,6761500,AMZN,51.073853,34.13999938964844,-8.34000015258789,0.0
2005-02-04,35.650001525878906,35.97999954223633,35.189998626708984,35.720001220703125,35.720001220703125,17304700,AMZN,53.345078,35.18000030517578,-0.5400009155273438,0.0
2005-02-07,35.81999969482422,35.84000015258789,35.54999923706055,35.689998626708984,35.689998626708984,7112400,AMZN,52.82263,35.38999938964844,-0.2999992370605469,0.0
2005-02-10,36.06999969482422,36.11000061035156,35.529998779296875,35.779998779296875,35.779998779296875,7982400,AMZN,50.279053,35.849998474121094,0.06999969482421875,0.0
2005-02-23,34.95000076293945,34.970001220703125,33.20000076293945,34.13999938964844,34.13999938964844,10500400,AMZN,45.86691,33.869998931884766,-0.2700004577636719,0.0
2005-02-28,34.720001220703125,35.65999984741211,34.66999816894531,35.18000030517578,35.18000030517578,8422900,AMZN,44.349663,33.66999816894531,-1.5100021362304688,0.0
2005-03-09,35.7400016784668,35.93000030517578,34.900001525878906,35.400001525878906,35.400001525878906,7412300,AMZN,41.907684,34.27000045776367,-1.1300010681152344,0.0
2005-03-15,34.58000183105469,34.849998474121094,33.900001525878906,34.18000030517578,34.18000030517578,5070600,AMZN,40.595818,34.81999969482422,0.6399993896484375,0.0
2005-03-21,34.209999084472656,34.630001068115234,33.540000915527344,33.66999816894531,33.66999816894531,6084400,AMZN,39.000248,34.630001068115234,0.9600028991699219,0.0
2005-03-23,33.09000015258789,33.84000015258789,32.81999969482422,33.18000030517578,33.18000030517578,6323700,AMZN,38.401913,33.970001220703125,0.7900009155273438,0.0
2005-03-28,33.099998474121094,33.650001525878906,33.02000045776367,33.38999938964844,33.38999938964844,4326600,AMZN,37.83496,33.0,-0.3899993896484375,0.0
2005-04-01,34.630001068115234,34.709999084472656,33.779998779296875,34.0099983215332,34.0099983215332,5018400,AMZN,37.4933,33.040000915527344,-0.9699974060058594,0.0
2005-04-13,34.349998474121094,34.709999084472656,34.150001525878906,34.29999923706055,34.29999923706055,4125100,AMZN,37.854317,33.959999084472656,-0.3400001525878906,0.0
2005-04-15,33.959999084472656,34.0,33.02000045776367,33.02000045776367,33.02000045776367,5985000,AMZN,37.57184,34.52000045776367,1.5,0.0
2005-04-19,33.18000030517578,33.369998931884766,32.0099983215332,32.779998779296875,32.779998779296875,6619400,AMZN,37.212135,34.22999954223633,1.4500007629394531,0.0
2005-04-26,33.43000030517578,33.97999954223633,32.58000183105469,32.709999084472656,32.709999084472656,13969300,AMZN,37.289165,34.72999954223633,2.020000457763672,0.0
2005-05-05,33.959999084472656,34.18000030517578,33.59000015258789,33.959999084472656,33.959999084472656,4616900,AMZN,39.90579,35.45000076293945,1.4900016784667969,0.0
2005-05-13,33.9900016784668,34.349998474121094,33.79999923706055,33.900001525878906,33.900001525878906,3991800,AMZN,40.799385,35.77000045776367,1.8699989318847656,0.0
2005-05-18,34.810001373291016,35.970001220703125,34.72999954223633,35.33000183105469,35.33000183105469,9557500,AMZN,40.554108,35.20000076293945,-0.13000106811523438,0.0
2005-05-24,35.47999954223633,35.56999969482422,35.130001068115234,35.540000915527344,35.540000915527344,5914600,AMZN,40.58511,35.2400016784668,-0.2999992370605469,0.0
2005-05-27,35.220001220703125,35.54999923706055,35.150001525878906,35.5,35.5,3287100,AMZN,40.058685,35.689998626708984,0.18999862670898438,0.0
2005-06-06,35.540000915527344,36.02000045776367,35.47999954223633,35.77000045776367,35.77000045776367,3881500,AMZN,39.96054,34.5,-1.2700004577636719,0.0
2005-06-10,35.25,35.290000915527344,34.470001220703125,34.95000076293945,34.95000076293945,3467500,AMZN,39.16368,32.90999984741211,-2.0400009155273438,0.0
2005-06-21,35.599998474121094,35.810001373291016,35.279998779296875,35.380001068115234,35.380001068115234,4457100,AMZN,38.282078,36.5099983215332,1.1299972534179688,0.0
2005-07-05,33.5,34.47999954223633,33.45000076293945,34.08000183105469,34.08000183105469,7383800,AMZN,36.795223,37.7400016784668,3.6599998474121094,0.0
2005-07-26,38.220001220703125,38.75,37.720001220703125,37.7400016784668,37.7400016784668,14782300,AMZN,41.753757,44.27000045776367,6.529998779296875,0.0
2005-07-28,43.540000915527344,45.810001373291016,43.369998931884766,45.68000030517578,45.68000030517578,25141500,AMZN,46.485527,43.72999954223633,-1.9500007629394531,0.0
2005-08-02,44.900001525878906,46.970001220703125,44.880001068115234,46.5099983215332,46.5099983215332,10836400,AMZN,51.54814,43.41999816894531,-3.0900001525878906,0.0
2005-08-18,43.880001068115234,43.900001525878906,43.5099983215332,43.72999954223633,43.72999954223633,3604300,AMZN,52.793213,42.95000076293945,-0.779998779296875,0.0
2005-08-25,42.540000915527344,42.79999923706055,42.08000183105469,42.310001373291016,42.310001373291016,3092200,AMZN,49.535137,42.79999923706055,0.48999786376953125,0.0
2005-08-30,42.38999938964844,42.709999084472656,41.959999084472656,42.4900016784668,42.4900016784668,3874200,AMZN,47.601105,41.25,-1.2400016784667969,0.0
2005-08-31,42.439998626708984,42.810001373291016,42.040000915527344,42.70000076293945,42.70000076293945,3369200,AMZN,47.09785,42.08000183105469,-0.6199989318847656,0.0
2005-09-22,41.20000076293945,42.27000045776367,40.5,42.08000183105469,42.08000183105469,5838000,AMZN,46.02402,42.619998931884766,0.5399971008300781,0.0
2005-10-10,43.81999969482422,44.380001068115234,43.58000183105469,43.7599983215332,43.7599983215332,3680300,AMZN,48.23138,39.86000061035156,-3.8999977111816406,0.0
2005-10-28,39.54999923706055,39.650001525878906,38.720001220703125,38.95000076293945,38.95000076293945,6159200,AMZN,49.366997,47.97999954223633,9.029998779296875,0.0
2005-11-01,39.970001220703125,40.7400016784668,39.650001525878906,40.369998931884766,40.369998931884766,5383000,AMZN,47.997875,48.849998474121094,8.479999542236328,0.0
2005-11-22,47.5,49.0099983215332,47.34000015258789,48.849998474121094,48.849998474121094,12990700,AMZN,56.12159,49.40999984741211,0.5600013732910156,0.0
2005-11-29,48.310001373291016,49.43000030517578,48.119998931884766,48.54999923706055,48.54999923706055,10384400,AMZN,58.826553,48.13999938964844,-0.4099998474121094,0.0
2005-12-09,48.650001525878906,49.040000915527344,48.25,48.7400016784668,48.7400016784668,4709000,AMZN,59.575703,47.58000183105469,-1.1599998474121094,0.0
2005-12-19,48.9900016784668,50.0,48.31999969482422,48.369998931884766,48.369998931884766,8308700,AMZN,57.416157,44.93000030517578,-3.4399986267089844,0.0
2005-12-20,48.459999084472656,48.599998474121094,47.68000030517578,48.13999938964844,48.13999938964844,5535200,AMZN,57.00385,44.36000061035156,-3.779998779296875,0.0
2005-12-27,48.900001525878906,49.099998474121094,48.36000061035156,48.560001373291016,48.560001373291016,5818700,AMZN,55.452023,44.45000076293945,-4.1100006103515625,0.0
2006-01-03,47.470001220703125,47.849998474121094,46.25,47.58000183105469,47.58000183105469,7582200,AMZN,53.82269,43.599998474121094,-3.9800033569335938,0.0
2006-01-05,47.15999984741211,48.20000076293945,47.11000061035156,47.650001525878906,47.650001525878906,5417200,AMZN,53.25381,45.220001220703125,-2.4300003051757812,0.0
2006-01-18,43.189998626708984,44.59000015258789,43.099998474121094,44.31999969482422,44.31999969482422,8743300,AMZN,50.66654,38.16999816894531,-6.150001525878906,0.0
2006-01-19,44.4900016784668,45.2400016784668,44.29999923706055,44.45000076293945,44.45000076293945,5156900,AMZN,50.34516,37.9900016784668,-6.459999084472656,0.0
2006-02-07,38.09000015258789,38.20000076293945,37.20000076293945,37.52000045776367,37.52000045776367,7403600,AMZN,49.310043,37.119998931884766,-0.40000152587890625,0.0
2006-02-17,38.93000030517578,39.380001068115234,38.90999984741211,39.189998626708984,39.189998626708984,4581800,AMZN,45.611877,36.189998626708984,-3.0,0.0
2006-02-22,38.310001373291016,39.099998474121094,37.709999084472656,38.720001220703125,38.720001220703125,7356900,AMZN,45.47534,36.88999938964844,-1.8300018310546875,0.0
2006-03-03,36.88999938964844,37.83000183105469,36.66999816894531,37.209999084472656,37.209999084472656,6044900,AMZN,43.940536,35.470001220703125,-1.7399978637695312,0.0
2006-03-08,36.720001220703125,37.470001220703125,36.61000061035156,36.810001373291016,36.810001373291016,6236600,AMZN,42.881992,36.31999969482422,-0.4900016784667969,0.0
2006-03-28,35.209999084472656,36.02000045776367,35.20000076293945,35.689998626708984,35.689998626708984,5727200,AMZN,39.597095,36.88999938964844,1.2000007629394531,0.0
2006-04-03,36.66999816894531,37.33000183105469,36.099998474121094,36.13999938964844,36.13999938964844,5054000,AMZN,39.438797,35.54999923706055,-0.5900001525878906,0.0
2006-04-05,36.65999984741211,37.34000015258789,36.27000045776367,37.34000015258789,37.34000015258789,5559500,AMZN,39.50692,35.7400016784668,-1.5999984741210938,0.0
2006-04-06,37.20000076293945,38.84000015258789,37.130001068115234,38.5099983215332,38.5099983215332,9294600,AMZN,39.847965,35.209999084472656,-3.299999237060547,0.0
2006-05-05,34.650001525878906,35.040000915527344,34.150001525878906,35.040000915527344,35.040000915527344,5740900,AMZN,39.03401,36.06999969482422,1.029998779296875,0.0
2006-05-15,32.54999923706055,32.849998474121094,32.209999084472656,32.779998779296875,32.779998779296875,4305000,AMZN,38.11141,33.40999984741211,0.6300010681152344,0.0
2006-05-18,31.709999084472656,33.63999938964844,31.520000457763672,32.61000061035156,32.61000061035156,12027200,AMZN,37.34637,33.779998779296875,1.1699981689453125,0.0
2006-05-19,32.65999984741211,34.0,32.029998779296875,33.939998626708984,33.939998626708984,9817200,AMZN,37.414204,33.599998474121094,-0.3400001525878906,0.0
2006-05-30,35.72999954223633,35.75,34.439998626708984,34.63999938964844,34.63999938964844,5920800,AMZN,39.63818,35.47999954223633,0.8400001525878906,0.0
2006-06-01,34.630001068115234,35.45000076293945,34.29999923706055,35.06999969482422,35.06999969482422,5932000,AMZN,39.92552,36.369998931884766,1.2999992370605469,0.0
2006-06-02,35.189998626708984,35.220001220703125,34.04999923706055,34.7599983215332,34.7599983215332,5442900,AMZN,39.995075,36.54999923706055,1.7900009155273438,0.0
2006-06-08,33.54999923706055,34.060001373291016,32.41999816894531,33.54999923706055,33.54999923706055,8311000,AMZN,39.24949,38.52000045776367,4.970001220703125,0.0
2006-06-12,34.0,34.45000076293945,33.4900016784668,33.599998474121094,33.599998474121094,4195800,AMZN,38.827236,38.61000061035156,5.010002136230469,0.0
2006-06-29,36.81999969482422,38.56999969482422,36.70000076293945,38.52000045776367,38.52000045776367,6372500,AMZN,40.040417,33.189998626708984,-5.3300018310546875,0.0
2006-07-06,37.06999969482422,37.7400016784668,36.52000045776367,36.79999923706055,36.79999923706055,4372700,AMZN,40.840614,26.559999465942383,-10.239999771118164,0.0
2006-07-11,35.7400016784668,35.91999816894531,35.0099983215332,35.65999984741211,35.65999984741211,6088600,AMZN,40.250114,26.31999969482422,-9.34000015258789,0.0
2006-07-17,32.790000915527344,33.93000030517578,32.790000915527344,33.66999816894531,33.66999816894531,7197300,AMZN,38.590313,26.780000686645508,-6.889997482299805,0.0
2006-07-25,34.0,34.15999984741211,33.38999938964844,33.59000015258789,33.59000015258789,17230000,AMZN,38.15673,27.770000457763672,-5.819999694824219,0.0
2006-07-26,28.760000228881836,29.0,25.959999084472656,26.260000228881836,26.260000228881836,76985200,AMZN,40.20283,27.950000762939453,1.6900005340576172,0.0
2006-08-04,26.940000534057617,27.59000015258789,26.799999237060547,27.290000915527344,27.290000915527344,10252400,AMZN,38.9951,28.03000068664551,0.7399997711181676,0.0
2006-08-07,27.190000534057617,27.290000915527344,26.59000015258789,26.780000686645508,26.780000686645508,5476400,AMZN,38.723736,28.909999847412106,2.129999160766598,0.0
2006-08-16,27.969999313354492,28.139999389648438,27.520000457763672,27.950000762939453,27.950000762939453,7636600,AMZN,36.786686,29.72999954223633,1.7799987792968786,0.0
2006-08-18,29.09000015258789,29.229999542236328,28.219999313354492,29.1200008392334,29.1200008392334,5998600,AMZN,36.745403,30.790000915527344,1.6700000762939453,0.0
2006-08-23,28.559999465942383,28.889999389648438,27.770000457763672,28.139999389648438,28.139999389648438,4726400,AMZN,35.935894,31.649999618530273,3.510000228881836,0.0
2006-08-25,27.790000915527344,28.229999542236328,27.6200008392334,28.030000686645508,28.030000686645508,3542600,AMZN,34.9793,32.08000183105469,4.05000114440918,0.0
2006-08-29,28.969999313354492,29.719999313354492,28.75,29.520000457763672,29.520000457763672,7398100,AMZN,34.395718,32.119998931884766,2.5999984741210938,0.0
2006-09-11,30.229999542236328,31.1299991607666,29.719999313354492,30.790000915527344,30.790000915527344,7403800,AMZN,35.87981,30.870000839233402,0.07999992370605824,0.0
2006-10-12,33.099998474121094,33.709999084472656,32.630001068115234,33.54999923706055,33.54999923706055,5989700,AMZN,38.034927,37.45000076293945,3.9000015258789062,0.0
2006-10-13,33.349998474121094,33.58000183105469,33.08000183105469,33.31999969482422,33.31999969482422,4067300,AMZN,38.038624,37.459999084472656,4.1399993896484375,0.0
2006-10-18,32.56999969482422,32.779998779296875,32.0,32.310001373291016,32.310001373291016,5349300,AMZN,37.798603,39.470001220703125,7.159999847412109,0.0
2006-11-06,37.63999938964844,38.349998474121094,37.529998779296875,38.209999084472656,38.209999084472656,4540900,AMZN,46.547016,40.91999816894531,2.7099990844726562,0.0
2006-11-13,39.22999954223633,40.0,39.130001068115234,39.9900016784668,39.9900016784668,6944300,AMZN,47.28162,38.97999954223633,-1.0100021362304688,0.0
2006-11-14,40.11000061035156,41.66999816894531,39.619998931884766,41.5099983215332,41.5099983215332,10951300,AMZN,47.561264,38.900001525878906,-2.609996795654297,0.0
2006-11-17,42.54999923706055,42.66999816894531,42.220001220703125,42.54999923706055,42.54999923706055,6530200,AMZN,49.280685,38.689998626708984,-3.8600006103515625,0.0
2006-11-21,42.54999923706055,43.25,42.119998931884766,42.540000915527344,42.540000915527344,6984400,AMZN,49.738926,38.5,-4.040000915527344,0.0
2006-11-22,42.5,42.97999954223633,42.18000030517578,42.959999084472656,42.959999084472656,4535600,AMZN,49.78531,39.02000045776367,-3.9399986267089844,0.0
2006-11-29,40.47999954223633,41.099998474121094,40.0,40.630001068115234,40.630001068115234,7854600,AMZN,48.98224,40.0099983215332,-0.6200027465820312,0.0
2006-12-15,39.380001068115234,40.189998626708984,39.22999954223633,40.0099983215332,40.0099983215332,8153500,AMZN,44.200268,37.150001525878906,-2.859996795654297,0.0
2007-01-16,38.400001525878906,38.88999938964844,37.970001220703125,38.65999984741211,38.65999984741211,5643700,AMZN,42.804516,38.27000045776367,-0.3899993896484375,0.0
2007-01-29,36.70000076293945,37.45000076293945,36.540000915527344,37.43000030517578,37.43000030517578,7395000,AMZN,41.927723,41.5099983215332,4.079998016357422,0.0
2007-01-31,36.95000076293945,38.189998626708984,36.7599983215332,37.66999816894531,37.66999816894531,7277500,AMZN,41.85813,41.0,3.3300018310546875,0.0
2007-02-07,38.4900016784668,39.52000045776367,38.400001525878906,38.97999954223633,38.97999954223633,10503200,AMZN,45.08592,38.849998474121094,-0.13000106811523438,0.0
2007-02-08,38.95000076293945,39.5099983215332,38.66999816894531,39.099998474121094,39.099998474121094,5483600,AMZN,45.391037,37.689998626708984,-1.4099998474121094,0.0
2007-02-22,41.400001525878906,42.0,40.88999938964844,41.0,41.0,4926100,AMZN,47.10651,37.779998779296875,-3.220001220703125,0.0
2007-03-05,37.150001525878906,38.31999969482422,37.040000915527344,37.04999923706055,37.04999923706055,9565600,AMZN,45.661552,39.0099983215332,1.9599990844726562,0.0
2007-03-08,38.77000045776367,39.220001220703125,37.97999954223633,38.099998474121094,38.099998474121094,7629300,AMZN,45.131866,39.810001373291016,1.7100028991699219,0.0
2007-03-12,38.63999938964844,39.04999923706055,38.380001068115234,38.810001373291016,38.810001373291016,4879000,AMZN,44.816372,40.41999816894531,1.6099967956542969,0.0
2007-03-13,38.29999923706055,38.880001068115234,37.689998626708984,37.81999969482422,37.81999969482422,5204100,AMZN,44.623787,41.189998626708984,3.3699989318847656,0.0
2007-03-20,38.529998779296875,38.689998626708984,38.22999954223633,38.58000183105469,38.58000183105469,3801300,AMZN,44.041588,41.68000030517578,3.0999984741210938,0.0
2007-03-23,39.560001373291016,39.599998474121094,38.97999954223633,38.97999954223633,38.97999954223633,2941500,AMZN,44.00418,45.20000076293945,6.220001220703125,0.0
2007-04-02,39.849998474121094,40.470001220703125,39.54999923706055,40.41999816894531,40.41999816894531,7091300,AMZN,43.99608,44.75,4.3300018310546875,0.0
2007-04-16,43.77000045776367,45.29999923706055,43.66999816894531,45.20000076293945,45.20000076293945,13444000,AMZN,45.873676,60.81999969482422,15.619998931884766,0.0
2007-04-17,45.279998779296875,45.31999969482422,44.75,45.06999969482422,45.06999969482422,7398900,AMZN,46.60676,61.83000183105468,16.76000213623046,0.0
2007-04-19,44.61000061035156,45.150001525878906,44.40999984741211,44.63999938964844,44.63999938964844,4809700,AMZN,47.72879,60.919998168945305,16.279998779296868,0.0
2007-04-23,44.27000045776367,44.810001373291016,44.15999984741211,44.77000045776367,44.77000045776367,7088600,AMZN,48.534317,61.70000076293946,16.93000030517579,0.0
2007-04-30,61.90999984741211,62.439998626708984,61.18000030517578,61.33000183105469,61.33000183105469,23979200,AMZN,71.62709,68.30000305175781,6.970001220703125,0.0
2007-05-03,61.08000183105469,62.540000915527344,60.7599983215332,62.189998626708984,62.189998626708984,13482000,AMZN,80.313934,69.3499984741211,7.159999847412109,0.0
2007-05-09,62.0,62.95000076293945,61.29999923706055,62.849998474121094,62.849998474121094,8874900,AMZN,85.086044,69.13999938964844,6.290000915527344,0.0
2007-05-14,61.68000030517578,61.7400016784668,60.599998474121094,61.70000076293945,61.70000076293945,7760400,AMZN,84.80376,73.6500015258789,11.950000762939453,0.0
2007-06-04,68.25,70.6500015258789,67.6500015258789,70.41999816894531,70.41999816894531,11380500,AMZN,88.0127,68.66000366210938,-1.7599945068359375,0.0
2007-06-06,73.13999938964844,73.75,71.86000061035156,72.29000091552734,72.29000091552734,15591000,AMZN,89.486885,68.13999938964844,-4.150001525878906,0.0
2007-06-18,72.33999633789062,72.63999938964844,71.4000015258789,71.83000183105469,71.83000183105469,7813600,AMZN,89.169365,70.27999877929688,-1.5500030517578125,0.0
2007-06-27,66.95999908447266,68.20999908447266,66.70999908447266,68.13999938964844,68.13999938964844,8242900,AMZN,83.65748,73.3499984741211,5.209999084472656,0.0
2007-07-11,70.58000183105469,71.6500015258789,70.1500015258789,70.7300033569336,70.7300033569336,6593600,AMZN,79.79205,77.30999755859375,6.579994201660156,0.0
2007-07-16,74.7300033569336,74.83999633789062,73.0,73.69000244140625,73.69000244140625,8334900,AMZN,81.3917,79.0,5.30999755859375,0.0
2007-07-17,74.38999938964844,74.5199966430664,73.58999633789062,73.79000091552734,73.79000091552734,6084400,AMZN,81.897354,79.13999938964844,5.349998474121094,0.0
2007-07-18,73.2699966430664,73.48999786376953,72.25,73.31999969482422,73.31999969482422,6289700,AMZN,82.19118,77.77999877929688,4.459999084472656,0.0
2007-07-26,85.0199966430664,89.0,83.43000030517578,84.01000213623047,84.01000213623047,23267100,AMZN,89.35396,72.79000091552734,-11.220001220703125,0.0
2007-07-31,83.69999694824219,83.7300033569336,78.0,78.54000091552734,78.54000091552734,14104500,AMZN,95.91724,77.48999786376953,-1.0500030517578125,0.0
2007-08-01,78.0999984741211,78.1500015258789,75.05999755859375,77.30999755859375,77.30999755859375,16918000,AMZN,96.73197,78.5,1.19000244140625,0.0
2007-08-06,77.05999755859375,79.0,76.5999984741211,79.0,79.0,9002900,AMZN,96.687004,78.6500015258789,-0.34999847412109375,0.0
2007-08-07,78.55000305175781,80.0,77.88999938964844,79.13999938964844,79.13999938964844,8059300,AMZN,96.3894,76.22000122070312,-2.9199981689453125,0.0
2007-08-28,77.86000061035156,78.6500015258789,76.08000183105469,76.22000122070312,76.22000122070312,5767000,AMZN,87.762436,89.0,12.779998779296875,0.0
2007-09-10,84.93000030517578,85.16000366210938,82.51000213623047,83.33999633789062,83.33999633789062,5366900,AMZN,91.213165,93.41000366210938,10.07000732421875,0.0
2007-09-19,89.5199966430664,89.81999969482422,88.26000213623047,89.0,89.0,6458700,AMZN,95.77656,94.66000366210938,5.660003662109375,0.0
2007-09-21,90.29000091552734,91.9000015258789,89.6500015258789,91.30000305175781,91.30000305175781,6524500,AMZN,96.99367,92.37000274658203,1.0699996948242188,0.0
2007-09-26,94.04000091552734,94.26000213623047,92.29000091552734,93.43000030517578,93.43000030517578,5770300,AMZN,99.20844,90.55000305175781,-2.8799972534179688,0.0
2007-10-15,91.80000305175781,92.12000274658203,90.0999984741211,90.52999877929688,90.52999877929688,5608800,AMZN,101.56933,84.37000274658203,-6.159996032714844,0.0
2007-10-24,90.87000274658203,90.87999725341797,83.2699966430664,88.7300033569336,88.7300033569336,41617400,AMZN,103.2593,78.51000213623047,-10.220001220703125,0.0
